Combination,Weight1,Weight2,10-Year Return
QQQ-TLT,7,3,343.9622122
QQQ-TLT,7,3,384.1032604
QQQ-TLT,7,3,388.0961133
QQQ-TLT,7,3,378.6200474
QQQ-TLT,7,3,357.5522609
QQQ-TLT,7,3,357.2456018
QQQ-TLT,7,3,366.9170559
QQQ-TLT,7,3,362.1908411
QQQ-TLT,7,3,399.1338426
QQQ-TLT,7,3,402.1904173
QQQ-TLT,7,3,419.8766989
QQQ-TLT,7,3,390.646366
QQQ-TLT,7,3,391.1628336
QQQ-TLT,7,3,408.6615992
QQQ-TLT,7,3,406.6341831
QQQ-TLT,7,3,343.9430078
QQQ-TLT,7,3,312.5610329
QQQ-TLT,7,3,310.0109477
QQQ-TLT,7,3,257.1426197
QQQ-TLT,7,3,258.7274184
QQQ-TLT,7,3,228.3173738
QQQ-TLT,7,3,253.0500774
QQQ-TLT,7,3,225.032846
QQQ-TLT,7,3,193.4368998
QQQ-TLT,7,3,208.2408344
QQQ-TLT,7,3,222.7371584
QQQ-TLT,7,3,203.0897932
QQQ-TLT,7,3,229.6060294
QQQ-TLT,7,3,222.0077009
QQQ-TLT,7,3,241.2830949
QQQ-TLT,7,3,232.2711675
QQQ-TLT,7,3,245.9559586
QQQ-TLT,7,3,271.3170997
QQQ-TLT,7,3,264.8614588
QQQ-TLT,7,3,260.0803936
QQQ-TLT,7,3,226.9873959
QQQ-TLT,7,3,205.0083083
QQQ-TLT,7,3,231.6335312
QQQ-TLT,7,3,248.0652652
QQQ-TLT,7,3,248.2522593
QQQ-TLT,7,3,245.764414
QQQ-TLT,7,3,255.6872183
QQQ-TLT,7,3,236.5460982
QQQ-TLT,7,3,240.2586657
QQQ-TLT,7,3,250.1319269
QQQ-TLT,7,3,246.276802
QQQ-TLT,7,3,234.6675081
QQQ-TLT,7,3,246.8515229
QQQ-TLT,7,3,230.178053
QQQ-TLT,7,3,231.0317551
QQQ-TLT,7,3,227.6902784
QQQ-TLT,7,3,228.255286
QQQ-TLT,7,3,217.4540829
QQQ-TLT,7,3,203.4657127
QQQ-TLT,7,3,204.226619
QQQ-TLT,7,3,217.9486487
QQQ-TLT,8,2,195.7622855
QQQ-TLT,8,2,207.573412
QQQ-TLT,8,2,237.1341873
QQQ-TLT,8,2,182.8344568
QQQ-TLT,8,2,160.0633986
QQQ-TLT,8,2,182.5588175
QQQ-TLT,8,2,186.4692872
QQQ-TLT,8,2,179.6443573
QQQ-TLT,8,2,186.1386148
QQQ-TLT,8,2,174.8910538
QQQ-TLT,8,2,158.1717462
QQQ-TLT,8,2,151.3636683
QQQ-TLT,8,2,155.4028536
QQQ-TLT,8,2,143.5321987
QQQ-TLT,8,2,156.1771298
QQQ-TLT,8,2,151.4669159
QQQ-TLT,8,2,155.9134381
QQQ-TLT,8,2,153.9826896
QQQ-TLT,8,2,149.0205448
QQQ-TLT,8,2,161.1724045
QQQ-TLT,8,2,159.251804
QQQ-TLT,8,2,169.4722767
QQQ-TLT,8,2,169.8207275
QQQ-TLT,8,2,168.8588638
QQQ-TLT,8,2,188.2919256
QQQ-TLT,8,2,206.125309
QQQ-TLT,8,2,194.6589099
QQQ-TLT,8,2,189.9085667
QQQ-TLT,8,2,189.6212728
QQQ-TLT,8,2,178.1099145
QQQ-TLT,8,2,191.5807675
QQQ-TLT,8,2,206.9296236
QQQ-TLT,8,2,206.3665878
QQQ-TLT,8,2,217.5705198
QQQ-TLT,8,2,198.722778
QQQ-TLT,8,2,196.966149
QQQ-TLT,8,2,194.5470151
QQQ-TLT,8,2,179.5060878
QQQ-TLT,8,2,174.9480556
QQQ-TLT,8,2,204.7433241
QQQ-TLT,8,2,191.0976783
QQQ-TLT,8,2,189.5989824
QQQ-TLT,8,2,169.0676382
QQQ-TLT,8,2,171.410196
QQQ-TLT,8,2,184.082707
QQQ-TLT,8,2,178.3791017
QQQ-TLT,8,2,206.4251479
QQQ-TLT,8,2,204.5227033
QQQ-TLT,8,2,233.2662975
QQQ-TLT,8,2,221.1693141
QQQ-TLT,8,2,213.0687088
QQQ-TLT,8,2,194.972834
QQQ-TLT,8,2,182.1149091
QQQ-TLT,8,2,190.3385692
QQQ-TLT,8,2,198.3121637
QQQ-TLT,8,2,211.7734961
QQQ-TLT,8,2,216.1681526
QQQ-TLT,8,2,209.670477
QQQ-TLT,8,2,214.0222411
QQQ-TLT,8,2,208.139482
QQQ-TLT,8,2,216.0193964
QQQ-TLT,8,2,215.1807217
QQQ-TLT,8,2,200.2205681
QQQ-TLT,8,2,193.6524165
QQQ-TLT,8,2,212.2661627
QQQ-TLT,8,2,215.4809849
QQQ-TLT,8,2,269.0884867
QQQ-TLT,8,2,277.9768329
QQQ-TLT,8,2,260.8561942
QQQ-TLT,8,2,240.7436673
QQQ-TLT,8,2,243.1375136
QQQ-TLT,8,2,273.4695372
QQQ-TLT,8,2,279.0825452
QQQ-TLT,8,2,290.9258438
QQQ-TLT,8,2,341.5200065
QQQ-TLT,8,2,368.273026
QQQ-TLT,8,2,400.4937316
QQQ-TLT,8,2,351.1384782
QQQ-TLT,8,2,406.5066851
QQQ-TLT,8,2,441.7091565
QQQ-TLT,8,2,417.8246814
QQQ-TLT,8,2,393.8135038
QQQ-TLT,8,2,359.6710478
QQQ-TLT,8,2,376.4841746
QQQ-TLT,8,2,354.4267029
QQQ-TLT,8,2,350.2585399
QQQ-TLT,8,2,329.6270505
QQQ-TLT,8,2,357.2873759
QQQ-TLT,8,2,347.9672048
QQQ-TLT,8,2,346.1232319
QQQ-TLT,8,2,386.386005
QQQ-TLT,8,2,352.8917222
QQQ-TLT,8,2,308.7380562
QQQ-TLT,8,2,347.6911255
QQQ-TLT,8,2,393.9184361
QQQ-TLT,8,2,438.594334
QQQ-TLT,8,2,444.4429179
QQQ-TLT,8,2,501.2018512
QQQ-TLT,8,2,421.9636254
QQQ-TLT,8,2,385.4407559
QQQ-TLT,8,2,433.189316
QQQ-TLT,8,2,436.3475827
QQQ-TLT,8,2,424.9321051
QQQ-TLT,8,2,403.9464638
QQQ-TLT,8,2,407.3709546
QQQ-TLT,8,2,419.5193455
QQQ-TLT,8,2,416.0276101
QQQ-TLT,8,2,458.0756664
QQQ-TLT,8,2,462.536311
QQQ-TLT,8,2,493.7357356
QQQ-TLT,8,2,468.7003711
QQQ-TLT,8,2,464.621037
QQQ-TLT,8,2,487.0778524
QQQ-TLT,8,2,488.961724
QQQ-TLT,8,2,409.1821363
QQQ-TLT,8,2,367.7303884
QQQ-TLT,8,2,365.2384475
QQQ-TLT,8,2,305.7408071
QQQ-TLT,8,2,314.6304367
QQQ-TLT,8,2,274.4345417
QQQ-TLT,8,2,307.4905101
QQQ-TLT,8,2,272.5770914
QQQ-TLT,8,2,234.3556699
QQQ-TLT,8,2,256.4662514
QQQ-TLT,8,2,272.6099329
QQQ-TLT,8,2,246.8098577
QQQ-TLT,8,2,275.9995451
QQQ-TLT,8,2,269.3383827
QQQ-TLT,8,2,291.8090241
QQQ-TLT,8,2,282.3230125
QQQ-TLT,8,2,298.1199902
QQQ-TLT,8,2,329.4081506
QQQ-TLT,8,2,321.1138655
QQQ-TLT,8,2,315.903629
QQQ-TLT,8,2,277.3103031
QQQ-TLT,8,2,251.9878716
QQQ-TLT,8,2,280.6821893
QQQ-TLT,8,2,296.5077579
QQQ-TLT,8,2,301.6085251
QQQ-TLT,8,2,299.8724166
QQQ-TLT,8,2,313.0042437
QQQ-TLT,8,2,292.5790054
QQQ-TLT,8,2,297.5547483
QQQ-TLT,8,2,309.5484242
QQQ-TLT,8,2,302.6808704
QQQ-TLT,8,2,288.6881423
QQQ-TLT,8,2,302.5313988
QQQ-TLT,8,2,285.046807
QQQ-TLT,8,2,286.7001283
QQQ-TLT,8,2,287.5969858
QQQ-TLT,8,2,293.5169686
QQQ-TLT,8,2,272.543603
QQQ-TLT,8,2,254.9599659
QQQ-TLT,8,2,254.9336
QQQ-TLT,8,2,273.6836643
QQQ-TLT,9,1,192.0498136
QQQ-TLT,9,1,207.7778444
QQQ-TLT,9,1,244.559965
QQQ-TLT,9,1,182.1289846
QQQ-TLT,9,1,156.2360549
QQQ-TLT,9,1,184.1409479
QQQ-TLT,9,1,189.4860545
QQQ-TLT,9,1,182.3792751
QQQ-TLT,9,1,189.4109818
QQQ-TLT,9,1,175.4849062
QQQ-TLT,9,1,160.8324622
QQQ-TLT,9,1,153.5885827
QQQ-TLT,9,1,155.76082
QQQ-TLT,9,1,143.2432843
QQQ-TLT,9,1,159.2194539
QQQ-TLT,9,1,152.5685806
QQQ-TLT,9,1,158.5471233
QQQ-TLT,9,1,157.3653763
QQQ-TLT,9,1,150.3022902
QQQ-TLT,9,1,164.6493805
QQQ-TLT,9,1,162.6807126
QQQ-TLT,9,1,171.4626613
QQQ-TLT,9,1,170.8147803
QQQ-TLT,9,1,170.1597163
QQQ-TLT,9,1,192.6551749
QQQ-TLT,9,1,212.9515827
QQQ-TLT,9,1,200.9563718
QQQ-TLT,9,1,195.136219
QQQ-TLT,9,1,192.9286427
QQQ-TLT,9,1,179.6244311
QQQ-TLT,9,1,192.7142943
QQQ-TLT,9,1,211.7489178
QQQ-TLT,9,1,210.4919774
QQQ-TLT,9,1,226.3077765
QQQ-TLT,9,1,206.7112935
QQQ-TLT,9,1,207.1301714
QQQ-TLT,9,1,201.4874496
QQQ-TLT,9,1,185.666465
QQQ-TLT,9,1,178.4731887
QQQ-TLT,9,1,211.7490107
QQQ-TLT,9,1,196.7003421
QQQ-TLT,9,1,196.2056235
QQQ-TLT,9,1,170.2266977
QQQ-TLT,9,1,172.2016906
QQQ-TLT,9,1,184.9041503
QQQ-TLT,9,1,177.7644514
QQQ-TLT,9,1,209.1139496
QQQ-TLT,9,1,204.7295998
QQQ-TLT,9,1,237.3294836
QQQ-TLT,9,1,225.2175621
QQQ-TLT,9,1,217.3470635
QQQ-TLT,9,1,198.7751427
QQQ-TLT,9,1,187.9428427
QQQ-TLT,9,1,196.5578758
QQQ-TLT,9,1,205.0335009
QQQ-TLT,9,1,221.2942699
QQQ-TLT,9,1,225.9594655
QQQ-TLT,9,1,218.1977007
QQQ-TLT,9,1,221.5727255
QQQ-TLT,9,1,214.0822862
QQQ-TLT,9,1,224.7078484
QQQ-TLT,9,1,223.0987785
QQQ-TLT,9,1,206.9121635
QQQ-TLT,9,1,200.0633566
QQQ-TLT,9,1,223.5652976
QQQ-TLT,9,1,226.3224923
QQQ-TLT,9,1,292.1168603
QQQ-TLT,9,1,304.11452
QQQ-TLT,9,1,283.1592197
QQQ-TLT,9,1,259.191045
QQQ-TLT,9,1,260.0013586
QQQ-TLT,9,1,297.2676093
QQQ-TLT,9,1,304.5060793
QQQ-TLT,9,1,319.4518416
QQQ-TLT,9,1,384.3749415
QQQ-TLT,9,1,418.6707946
QQQ-TLT,9,1,468.890002
QQQ-TLT,9,1,410.4460321
QQQ-TLT,9,1,471.2570738
QQQ-TLT,9,1,515.9811379
QQQ-TLT,9,1,484.5316186
QQQ-TLT,9,1,451.3248977
QQQ-TLT,9,1,401.6487171
QQQ-TLT,9,1,422.1250429
QQQ-TLT,9,1,395.3257907
QQQ-TLT,9,1,384.8339828
QQQ-TLT,9,1,362.8732753
QQQ-TLT,9,1,395.5177464
QQQ-TLT,9,1,385.1591941
QQQ-TLT,9,1,381.1025171
QQQ-TLT,9,1,427.2404479
QQQ-TLT,9,1,382.1767975
QQQ-TLT,9,1,325.0132696
QQQ-TLT,9,1,371.7199967
QQQ-TLT,9,1,431.5630461
QQQ-TLT,9,1,490.1345954
QQQ-TLT,9,1,493.5586783
QQQ-TLT,9,1,574.5124285
QQQ-TLT,9,1,473.4173053
QQQ-TLT,9,1,428.0039795
QQQ-TLT,9,1,484.1217517
QQQ-TLT,9,1,486.245967
QQQ-TLT,9,1,472.6852137
QQQ-TLT,9,1,452.0973406
QQQ-TLT,9,1,459.9747033
QQQ-TLT,9,1,474.9445948
QQQ-TLT,9,1,473.0540666
QQQ-TLT,9,1,520.6388195
QQQ-TLT,9,1,526.7658469
QQQ-TLT,9,1,574.6035889
QQQ-TLT,9,1,555.9881625
QQQ-TLT,9,1,546.0276669
QQQ-TLT,9,1,574.426388
QQQ-TLT,9,1,581.4823083
QQQ-TLT,9,1,481.3147106
QQQ-TLT,9,1,427.8658671
QQQ-TLT,9,1,425.4959739
QQQ-TLT,9,1,358.8545688
QQQ-TLT,9,1,377.1974961
QQQ-TLT,9,1,325.1874252
QQQ-TLT,9,1,368.2611047
QQQ-TLT,9,1,325.2176729
QQQ-TLT,9,1,279.3247149
QQQ-TLT,9,1,310.4163134
QQQ-TLT,9,1,328.288923
QQQ-TLT,9,1,295.0658241
QQQ-TLT,9,1,327.0204092
QQQ-TLT,9,1,321.7383844
QQQ-TLT,9,1,347.8076763
QQQ-TLT,9,1,337.9530346
QQQ-TLT,9,1,356.1055416
QQQ-TLT,9,1,394.3557534
QQQ-TLT,9,1,383.868451
QQQ-TLT,9,1,378.2349494
QQQ-TLT,9,1,333.435699
QQQ-TLT,9,1,304.3912585
QQQ-TLT,9,1,335.0514905
QQQ-TLT,9,1,349.6996873
QQQ-TLT,9,1,361.1203654
QQQ-TLT,9,1,360.4162732
QQQ-TLT,9,1,377.4568924
QQQ-TLT,9,1,355.9355189
QQQ-TLT,9,1,362.4612257
QQQ-TLT,9,1,376.9421524
QQQ-TLT,9,1,366.2010284
QQQ-TLT,9,1,349.4312477
QQQ-TLT,9,1,365.0833636
QQQ-TLT,9,1,347.0378161
QQQ-TLT,9,1,349.7186523
QQQ-TLT,9,1,356.4065704
QQQ-TLT,9,1,369.7100088
QQQ-TLT,9,1,335.3389701
QQQ-TLT,9,1,313.4172195
QQQ-TLT,9,1,312.3304648
QQQ-TLT,9,1,337.267873
QQQ-TLT,10,0,185.9354648
QQQ-TLT,10,0,205.3710227
QQQ-TLT,10,0,249.2709406
QQQ-TLT,10,0,179.2195088
QQQ-TLT,10,0,150.524769
QQQ-TLT,10,0,183.632358
QQQ-TLT,10,0,190.3756827
QQQ-TLT,10,0,183.0363789
QQQ-TLT,10,0,190.5578562
QQQ-TLT,10,0,174.0527026
QQQ-TLT,10,0,161.5599831
QQQ-TLT,10,0,153.9309508
QQQ-TLT,10,0,154.2588395
QQQ-TLT,10,0,141.1926812
QQQ-TLT,10,0,160.412611
QQQ-TLT,10,0,151.8780146
QQQ-TLT,10,0,159.3479288
QQQ-TLT,10,0,158.9311569
QQQ-TLT,10,0,149.7771122
QQQ-TLT,10,0,166.2379738
QQQ-TLT,10,0,164.2346976
QQQ-TLT,10,0,171.4961936
QQQ-TLT,10,0,169.8594248
QQQ-TLT,10,0,169.5146011
QQQ-TLT,10,0,194.9758157
QQQ-TLT,10,0,217.6738696
QQQ-TLT,10,0,205.2216703
QQQ-TLT,10,0,198.3430902
QQQ-TLT,10,0,194.2063377
QQQ-TLT,10,0,179.1766289
QQQ-TLT,10,0,191.7823398
QQQ-TLT,10,0,214.3637159
QQQ-TLT,10,0,212.4036067
QQQ-TLT,10,0,232.8823237
QQQ-TLT,10,0,212.6586498
QQQ-TLT,10,0,215.3769574
QQQ-TLT,10,0,206.4234935
QQQ-TLT,10,0,189.9064813
QQQ-TLT,10,0,180.0586519
QQQ-TLT,10,0,216.635396
QQQ-TLT,10,0,200.2557302
QQQ-TLT,10,0,200.8104075
QQQ-TLT,10,0,169.4223192
QQQ-TLT,10,0,171.0123996
QQQ-TLT,10,0,183.6524748
QQQ-TLT,10,0,175.1380332
QQQ-TLT,10,0,209.5753262
QQQ-TLT,10,0,202.7094154
QQQ-TLT,10,0,238.9560503
QQQ-TLT,10,0,226.9184779
QQQ-TLT,10,0,219.339027
QQQ-TLT,10,0,200.4220602
QQQ-TLT,10,0,191.7287223
QQQ-TLT,10,0,200.6810532
QQQ-TLT,10,0,209.6083116
QQQ-TLT,10,0,228.6726473
QQQ-TLT,10,0,233.5838279
QQQ-TLT,10,0,224.5624234
QQQ-TLT,10,0,226.8983108
QQQ-TLT,10,0,217.7977354
QQQ-TLT,10,0,231.1915695
QQQ-TLT,10,0,228.7896398
QQQ-TLT,10,0,211.4605766
QQQ-TLT,10,0,204.3753532
QQQ-TLT,10,0,232.8793581
QQQ-TLT,10,0,235.126103
QQQ-TLT,10,0,313.6564731
QQQ-TLT,10,0,329.0330464
QQQ-TLT,10,0,303.9699339
QQQ-TLT,10,0,275.9988991
QQQ-TLT,10,0,275.0830168
QQQ-TLT,10,0,319.7360215
QQQ-TLT,10,0,328.7206884
QQQ-TLT,10,0,347.0136997
QQQ-TLT,10,0,427.9968016
QQQ-TLT,10,0,470.9464678
QQQ-TLT,10,0,543.154781
QQQ-TLT,10,0,474.3724658
QQQ-TLT,10,0,540.7789562
QQQ-TLT,10,0,596.6228334
QQQ-TLT,10,0,556.2592278
QQQ-TLT,10,0,512.3690608
QQQ-TLT,10,0,444.5273108
QQQ-TLT,10,0,469.0536584
QQQ-TLT,10,0,437.0219807
QQQ-TLT,10,0,419.1880654
QQQ-TLT,10,0,395.9427817
QQQ-TLT,10,0,433.9690968
QQQ-TLT,10,0,422.5301309
QQQ-TLT,10,0,415.9914183
QQQ-TLT,10,0,468.4477171
QQQ-TLT,10,0,410.5110066
QQQ-TLT,10,0,339.4318771
QQQ-TLT,10,0,394.1497138
QQQ-TLT,10,0,468.8171485
QQQ-TLT,10,0,543.0006115
QQQ-TLT,10,0,543.5296713
QQQ-TLT,10,0,652.5685718
QQQ-TLT,10,0,526.5460461
QQQ-TLT,10,0,471.2622548
QQQ-TLT,10,0,536.4892041
QQQ-TLT,10,0,537.3718634
QQQ-TLT,10,0,521.4643053
QQQ-TLT,10,0,501.6188273
QQQ-TLT,10,0,514.7028095
QQQ-TLT,10,0,532.8485988
QQQ-TLT,10,0,532.9605911
QQQ-TLT,10,0,586.5021912
QQQ-TLT,10,0,594.5765021
QQQ-TLT,10,0,662.5304896
QQQ-TLT,10,0,653.0115104
QQQ-TLT,10,0,635.7010519
QQQ-TLT,10,0,671.1507996
QQQ-TLT,10,0,684.8576673
QQQ-TLT,10,0,560.5945059
QQQ-TLT,10,0,493.0139238
QQQ-TLT,10,0,490.8397911
QQQ-TLT,10,0,416.5516891
QQQ-TLT,10,0,446.855581
QQQ-TLT,10,0,380.7329805
QQQ-TLT,10,0,435.7291532
QQQ-TLT,10,0,383.1808626
QQQ-TLT,10,0,328.4686187
QQQ-TLT,10,0,370.4425739
QQQ-TLT,10,0,390.1105701
QQQ-TLT,10,0,348.0257266
QQQ-TLT,10,0,382.8102642
QQQ-TLT,10,0,379.4240414
QQQ-TLT,10,0,409.5227734
QQQ-TLT,10,0,399.4378948
QQQ-TLT,10,0,420.2025469
QQQ-TLT,10,0,466.5661333
QQQ-TLT,10,0,453.4886967
QQQ-TLT,10,0,447.4478477
QQQ-TLT,10,0,395.6858203
QQQ-TLT,10,0,362.5208281
QQQ-TLT,10,0,394.982668
QQQ-TLT,10,0,407.7740629
QQQ-TLT,10,0,427.1397548
QQQ-TLT,10,0,427.7957492
QQQ-TLT,10,0,449.5474505
QQQ-TLT,10,0,427.1954205
QQQ-TLT,10,0,435.6022111
QQQ-TLT,10,0,452.9821655
QQQ-TLT,10,0,437.3509448
QQQ-TLT,10,0,417.3654226
QQQ-TLT,10,0,434.9764477
QQQ-TLT,10,0,416.6999622
QQQ-TLT,10,0,420.6758728
QQQ-TLT,10,0,435.0280164
QQQ-TLT,10,0,458.2268686
QQQ-TLT,10,0,406.5587981
QQQ-TLT,10,0,379.4403627
QQQ-TLT,10,0,376.9682051
QQQ-TLT,10,0,409.4317249
QQQ-GLD,0,10,148.4707519
QQQ-GLD,0,10,159.3150772
QQQ-GLD,0,10,192.3969526
QQQ-GLD,0,10,166.8504639
QQQ-GLD,0,10,165.4367223
QQQ-GLD,0,10,161.7531839
QQQ-GLD,0,10,173.9495661
QQQ-GLD,0,10,158.6786517
QQQ-GLD,0,10,145.049045
QQQ-GLD,0,10,150.7373177
QQQ-GLD,0,10,128.8222674
QQQ-GLD,0,10,135.5603437
QQQ-GLD,0,10,107.5763775
QQQ-GLD,0,10,96.70414014
QQQ-GLD,0,10,88.6243307
QQQ-GLD,0,10,111.5926521
QQQ-GLD,0,10,102.4784896
QQQ-GLD,0,10,89.96775001
QQQ-GLD,0,10,80.69436633
QQQ-GLD,0,10,106.5490808
QQQ-GLD,0,10,104.21152
QQQ-GLD,0,10,100.3210739
QQQ-GLD,0,10,111.2661793
QQQ-GLD,0,10,102.4236372
QQQ-GLD,0,10,73.5517954
QQQ-GLD,0,10,73.40611011
QQQ-GLD,0,10,78.23538453
QQQ-GLD,0,10,79.34716808
QQQ-GLD,0,10,80.59021156
QQQ-GLD,0,10,80.0119291
QQQ-GLD,0,10,84.04028236
QQQ-GLD,0,10,83.63155875
QQQ-GLD,0,10,83.53852914
QQQ-GLD,0,10,89.14613055
QQQ-GLD,0,10,65.39246129
QQQ-GLD,0,10,53.4851106
QQQ-GLD,0,10,56.62182999
QQQ-GLD,0,10,49.95149515
QQQ-GLD,0,10,39.66083085
QQQ-GLD,0,10,29.9646492
QQQ-GLD,0,10,39.13283466
QQQ-GLD,0,10,43.78533658
QQQ-GLD,0,10,40.76615525
QQQ-GLD,0,10,29.81400388
QQQ-GLD,0,10,28.7633165
QQQ-GLD,0,10,38.91812925
QQQ-GLD,0,10,32.54966797
QQQ-GLD,0,10,61.41015901
QQQ-GLD,0,10,43.8675189
QQQ-GLD,0,10,40.1410133
QQQ-GLD,0,10,36.62249845
QQQ-GLD,0,10,33.85512419
QQQ-GLD,0,10,35.14621598
QQQ-GLD,0,10,38.87934182
QQQ-GLD,0,10,28.20166917
QQQ-GLD,0,10,46.08466385
QQQ-GLD,0,10,42.69952747
QQQ-GLD,0,10,53.9079204
QQQ-GLD,0,10,40.48558145
QQQ-GLD,0,10,38.91543389
QQQ-GLD,0,10,19.21480572
QQQ-GLD,0,10,33.16559235
QQQ-GLD,0,10,40.93054277
QQQ-GLD,0,10,35.59353419
QQQ-GLD,0,10,35.88802864
QQQ-GLD,0,10,37.6560352
QQQ-GLD,0,10,37.03735483
QQQ-GLD,0,10,37.54930531
QQQ-GLD,0,10,60.55935242
QQQ-GLD,0,10,51.40072007
QQQ-GLD,0,10,38.4723556
QQQ-GLD,0,10,32.8608079
QQQ-GLD,0,10,23.07635536
QQQ-GLD,0,10,28.57554717
QQQ-GLD,0,10,32.90983838
QQQ-GLD,0,10,17.54321753
QQQ-GLD,0,10,14.37151867
QQQ-GLD,0,10,8.722195295
QQQ-GLD,0,10,19.20609838
QQQ-GLD,0,10,13.44520882
QQQ-GLD,0,10,7.284107984
QQQ-GLD,0,10,-4.518342744
QQQ-GLD,0,10,3.897256584
QQQ-GLD,0,10,-0.412335638
QQQ-GLD,0,10,-2.721451096
QQQ-GLD,0,10,12.48108463
QQQ-GLD,0,10,-0.720572464
QQQ-GLD,0,10,8.576305419
QQQ-GLD,0,10,11.42980467
QQQ-GLD,0,10,9.284654266
QQQ-GLD,0,10,12.87429422
QQQ-GLD,0,10,8.550811305
QQQ-GLD,0,10,4.862930758
QQQ-GLD,0,10,-3.014247297
QQQ-GLD,0,10,-10.01803554
QQQ-GLD,0,10,-8.943234433
QQQ-GLD,0,10,-0.746766318
QQQ-GLD,0,10,4.703119933
QQQ-GLD,0,10,11.29653043
QQQ-GLD,0,10,10.96731946
QQQ-GLD,0,10,18.62739064
QQQ-GLD,0,10,29.43895603
QQQ-GLD,0,10,36.14098702
QQQ-GLD,0,10,49.66837659
QQQ-GLD,0,10,42.50547625
QQQ-GLD,0,10,33.72456604
QQQ-GLD,0,10,33.75722168
QQQ-GLD,0,10,44.11304166
QQQ-GLD,0,10,56.37945714
QQQ-GLD,0,10,64.63141031
QQQ-GLD,0,10,56.92397593
QQQ-GLD,0,10,48.33881326
QQQ-GLD,0,10,66.42666468
QQQ-GLD,0,10,70.56029064
QQQ-GLD,0,10,78.77605456
QQQ-GLD,0,10,67.92409074
QQQ-GLD,0,10,83.60483359
QQQ-GLD,0,10,86.73501707
QQQ-GLD,0,10,109.1558381
QQQ-GLD,0,10,125.0221785
QQQ-GLD,0,10,119.0616314
QQQ-GLD,0,10,113.1801382
QQQ-GLD,0,10,109.4451227
QQQ-GLD,0,10,126.6442671
QQQ-GLD,0,10,153.5104745
QQQ-GLD,0,10,167.7095142
QQQ-GLD,0,10,161.0341808
QQQ-GLD,1,9,160.1313235
QQQ-GLD,1,9,168.8852859
QQQ-GLD,1,9,201.0280311
QQQ-GLD,1,9,179.5314897
QQQ-GLD,1,9,178.0243932
QQQ-GLD,1,9,176.2642389
QQQ-GLD,1,9,185.8206438
QQQ-GLD,1,9,171.6077238
QQQ-GLD,1,9,158.0108696
QQQ-GLD,1,9,162.0612208
QQQ-GLD,1,9,140.4816406
QQQ-GLD,1,9,149.9768827
QQQ-GLD,1,9,121.9607576
QQQ-GLD,1,9,111.4678206
QQQ-GLD,1,9,101.5096337
QQQ-GLD,1,9,123.7341079
QQQ-GLD,1,9,116.0774755
QQQ-GLD,1,9,103.3448319
QQQ-GLD,1,9,96.76408225
QQQ-GLD,1,9,121.5255176
QQQ-GLD,1,9,121.7313995
QQQ-GLD,1,9,117.1217994
QQQ-GLD,1,9,127.1505441
QQQ-GLD,1,9,117.2362357
QQQ-GLD,1,9,88.64930798
QQQ-GLD,1,9,89.08544456
QQQ-GLD,1,9,94.38604531
QQQ-GLD,1,9,96.63421854
QQQ-GLD,1,9,98.15695609
QQQ-GLD,1,9,97.03532982
QQQ-GLD,1,9,101.1305361
QQQ-GLD,1,9,100.1571931
QQQ-GLD,1,9,100.8906081
QQQ-GLD,1,9,106.2573554
QQQ-GLD,1,9,81.79330793
QQQ-GLD,1,9,69.6011259
QQQ-GLD,1,9,74.25054097
QQQ-GLD,1,9,67.64008464
QQQ-GLD,1,9,60.2572621
QQQ-GLD,1,9,50.69105832
QQQ-GLD,1,9,59.23278652
QQQ-GLD,1,9,62.73833804
QQQ-GLD,1,9,59.63668229
QQQ-GLD,1,9,49.97116013
QQQ-GLD,1,9,49.20814021
QQQ-GLD,1,9,60.37835769
QQQ-GLD,1,9,56.03522449
QQQ-GLD,1,9,87.86591426
QQQ-GLD,1,9,70.99827613
QQQ-GLD,1,9,65.24667836
QQQ-GLD,1,9,63.26694335
QQQ-GLD,1,9,61.608354
QQQ-GLD,1,9,61.94691472
QQQ-GLD,1,9,64.66020622
QQQ-GLD,1,9,51.47438282
QQQ-GLD,1,9,71.06298863
QQQ-GLD,1,9,66.50253965
QQQ-GLD,1,9,77.69613436
QQQ-GLD,1,9,62.95212404
QQQ-GLD,1,9,62.47771109
QQQ-GLD,1,9,41.29060614
QQQ-GLD,1,9,55.77722077
QQQ-GLD,1,9,65.50372094
QQQ-GLD,1,9,58.16379893
QQQ-GLD,1,9,56.1074048
QQQ-GLD,1,9,59.82515815
QQQ-GLD,1,9,61.36452928
QQQ-GLD,1,9,63.86057476
QQQ-GLD,1,9,88.2292401
QQQ-GLD,1,9,81.35791253
QQQ-GLD,1,9,64.27664171
QQQ-GLD,1,9,56.81757988
QQQ-GLD,1,9,48.15484543
QQQ-GLD,1,9,54.12009918
QQQ-GLD,1,9,58.33205053
QQQ-GLD,1,9,41.31916204
QQQ-GLD,1,9,38.18206683
QQQ-GLD,1,9,32.39208357
QQQ-GLD,1,9,43.8774554
QQQ-GLD,1,9,38.84381279
QQQ-GLD,1,9,32.16894281
QQQ-GLD,1,9,19.98804795
QQQ-GLD,1,9,29.27656059
QQQ-GLD,1,9,24.16246479
QQQ-GLD,1,9,22.13536449
QQQ-GLD,1,9,39.36152816
QQQ-GLD,1,9,22.44794271
QQQ-GLD,1,9,31.30844829
QQQ-GLD,1,9,34.34342583
QQQ-GLD,1,9,30.33983112
